election_key,election_year,election_date,municipality_id,municipality_name,province,region,geometry_id,territorial_mode,territorial_status,turnout_pct,electors,voters,valid_votes,total_votes,first_party_std,first_party_share,second_party_std,second_party_share,first_second_margin,dominant_block,comparability_note,completeness_flag
camera_2001,2001,2001-05-13,015146,Milano,Milano,Lombardia,015146,historical,observed_opendata_zip,,,,864117,864117,Forza Italia,3.476381091912322,Forza Italia,3.3282530027762443,0.1481280891360779,centro-destra,official_eligendo_opendata_zip|segment_aggregated_to_base_municipality|province_inferred_from_reference|official_turnout_counts_anomalous_nullified|party_rows_checked,clean_ingest_party_results_checked
camera_2001,2001,2001-05-13,012083,Induno Olona,Varese,Lombardia,012083,historical,observed_opendata_zip,84.73930152484014,8132.0,6891.0,6501,6891,Forza Italia,31.610521458237194,Lega,17.84340870635287,13.767112751884323,centro-destra,official_eligendo_opendata_zip|province_inferred_from_reference|party_rows_checked,clean_ingest_party_results_checked
camera_2001,2001,2001-05-13,012091,Lozza,Varese,Lombardia,012091,historical,observed_opendata_zip,86.87727825030377,823.0,715.0,662,715,Lega,28.700906344410875,Forza Italia,27.794561933534744,0.9063444108761303,centro-destra,official_eligendo_opendata_zip|province_inferred_from_reference|party_rows_checked,clean_ingest_party_results_checked
camera_2001,2001,2001-05-13,012133,Varese,Varese,Lombardia,012133,historical,observed_opendata_zip,83.45771144278606,70752.0,59048.0,56217,59048,Forza Italia,31.81955636195457,La Margherita,16.098333244392265,15.721223117562307,centro-destra,official_eligendo_opendata_zip|province_inferred_from_reference|party_rows_checked,clean_ingest_party_results_checked
camera_2001,2001,2001-05-13,018001,Alagna,Pavia,Lombardia,018001,historical,observed_opendata_zip,85.06493506493507,616.0,524.0,469,524,Forza Italia,48.40085287846482,Democratici Sinistra,11.727078891257996,36.67377398720682,centro-destra,official_eligendo_opendata_zip|province_inferred_from_reference|party_rows_checked,clean_ingest_party_results_checked
camera_2001,2001,2001-05-13,018012,Battuda,Pavia,Lombardia,018012,historical,observed_opendata_zip,90.0,310.0,279.0,242,279,Forza Italia,30.991735537190085,Democratici Sinistra,17.355371900826448,13.636363636363637,centro-destra,official_eligendo_opendata_zip|province_inferred_from_reference|party_rows_checked,clean_ingest_party_results_checked
camera_2001,2001,2001-05-13,018014,Bereguardo,Pavia,Lombardia,018014,historical,observed_opendata_zip,87.86240786240786,2035.0,1788.0,1663,1788,Forza Italia,42.21286831028262,Democratici Sinistra,14.912808177991582,27.30006013229104,centro-destra,official_eligendo_opendata_zip|province_inferred_from_reference|party_rows_checked,clean_ingest_party_results_checked
camera_2001,2001,2001-05-13,018018,Borgo San Siro,Pavia,Lombardia,018018,historical,observed_opendata_zip,86.99186991869918,861.0,749.0,656,749,Forza Italia,41.46341463414634,Democratici Sinistra,20.884146341463413,20.579268292682926,centro-destra,official_eligendo_opendata_zip|province_inferred_from_reference|party_rows_checked,clean_ingest_party_results_checked
camera_2001,2001,2001-05-13,018034,Casorate Primo,Pavia,Lombardia,018034,historical,observed_opendata_zip,85.52354181307098,5692.0,4868.0,4569,4868,Forza Italia,37.097833223900196,Democratici Sinistra,17.487415189319325,19.61041803458087,centro-destra,official_eligendo_opendata_zip|province_inferred_from_reference|party_rows_checked,clean_ingest_party_results_checked
camera_2001,2001,2001-05-13,018035,Cassolnovo,Pavia,Lombardia,018035,historical,observed_opendata_zip,84.56777799960072,5009.0,4236.0,3899,4236,Forza Italia,41.31828674018979,Democratici Sinistra,16.619646063093104,24.698640677096687,centro-destra,official_eligendo_opendata_zip|province_inferred_from_reference|party_rows_checked,clean_ingest_party_results_checked
camera_2001,2001,2001-05-13,018050,Cilavegna,Pavia,Lombardia,018050,historical,observed_opendata_zip,85.5121132165987,4169.0,3565.0,3239,3565,Forza Italia,35.31954306884841,Democratici Sinistra,23.40228465575795,11.917258413090462,centro-destra,official_eligendo_opendata_zip|province_inferred_from_reference|party_rows_checked,clean_ingest_party_results_checked
camera_2001,2001,2001-05-13,018068,Gambolo',Pavia,Lombardia,018068,historical,observed_opendata_zip,84.50885208452313,7004.0,5919.0,5353,5919,Forza Italia,41.82701288996824,Democratici Sinistra,12.721838221558004,29.105174668410235,centro-destra,official_eligendo_opendata_zip|province_inferred_from_reference|party_rows_checked,clean_ingest_party_results_checked
camera_2001,2001,2001-05-13,018069,Garlasco,Pavia,Lombardia,018069,historical,observed_opendata_zip,82.49627051218299,8044.0,6636.0,6004,6636,Forza Italia,42.92138574283811,Democratici Sinistra,14.323784143904064,28.597601598934048,centro-destra,official_eligendo_opendata_zip|province_inferred_from_reference|party_rows_checked,clean_ingest_party_results_checked
camera_2001,2001,2001-05-13,018075,Gravellona Lomellina,Pavia,Lombardia,018075,historical,observed_opendata_zip,84.22729686670208,1883.0,1586.0,1453,1586,Forza Italia,35.099793530626286,Democratici Sinistra,20.440467997247076,14.65932553337921,centro-destra,official_eligendo_opendata_zip|province_inferred_from_reference|party_rows_checked,clean_ingest_party_results_checked
