election_key,election_year,election_date,municipality_id,municipality_name,province,region,party_raw,party_std,party_family,bloc,votes,vote_share,rank,territorial_mode,territorial_status,geometry_id,comparability_note
camera_1948,1948,1948-04-18,001007,Alpette,Torino,Piemonte,Pri,Pri,laico-repubblicano,centro,1,0.273224043715847,6.0,harmonized,projected_to_2021_geometry,001007,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1948,1948,1948-04-18,001008,Alpignano,Torino,Piemonte,Fr.Democr.Popolare,Fr.Democr.Popolare,sinistra storica,sinistra,1164,44.42748091603053,1.0,harmonized,projected_to_2021_geometry,001008,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1948,1948,1948-04-18,001008,Alpignano,Torino,Piemonte,Dc,DC,cattolico-popolare,centro,1154,44.04580152671756,2.0,harmonized,projected_to_2021_geometry,001008,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1948,1948,1948-04-18,001008,Alpignano,Torino,Piemonte,Unita' Socialista,PSI,sinistra socialista,centro-sinistra,237,9.045801526717558,3.0,harmonized,projected_to_2021_geometry,001008,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1948,1948,1948-04-18,001008,Alpignano,Torino,Piemonte,Blocco Nazionale,Blocco Nazionale,liberale-conservatore,centro-destra,18,0.6870229007633588,4.0,harmonized,projected_to_2021_geometry,001008,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1948,1948,1948-04-18,001008,Alpignano,Torino,Piemonte,Partito Cristiano Sociale,Partito Cristiano Sociale,cattolico-popolare,centro-sinistra,10,0.38167938931297707,5.0,harmonized,projected_to_2021_geometry,001008,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1948,1948,1948-04-18,001008,Alpignano,Torino,Piemonte,P.Naz.Mon.All.D.Lav.,P.Naz.Mon.All.D.Lav.,monarchico,destra,9,0.3435114503816794,6.0,harmonized,projected_to_2021_geometry,001008,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1948,1948,1948-04-18,001008,Alpignano,Torino,Piemonte,P.Contadini d'Italia,P.Contadini d'Italia,agrario,centro,8,0.3053435114503817,7.0,harmonized,projected_to_2021_geometry,001008,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed|party_taxonomy_exact
camera_1948,1948,1948-04-18,001008,Alpignano,Torino,Piemonte,P.Demolaburista It.,P.Demolaburista It.,altro,altro,5,0.19083969465648853,8.0,harmonized,projected_to_2021_geometry,001008,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1948,1948,1948-04-18,001008,Alpignano,Torino,Piemonte,Conc.Naz.Combat.Unit,Conc.Naz.Combat.Unit,altro,altro,4,0.15267175572519084,9.0,harmonized,projected_to_2021_geometry,001008,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1948,1948,1948-04-18,001008,Alpignano,Torino,Piemonte,Msi,MSI,destra nazionale,destra,4,0.15267175572519084,9.0,harmonized,projected_to_2021_geometry,001008,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1948,1948,1948-04-18,001008,Alpignano,Torino,Piemonte,Pri,Pri,laico-repubblicano,centro,4,0.15267175572519084,9.0,harmonized,projected_to_2021_geometry,001008,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1948,1948,1948-04-18,001008,Alpignano,Torino,Piemonte,Mov.Naz.Dem.Soc.,Mov.Naz.Dem.Soc.,altro,altro,3,0.11450381679389314,10.0,harmonized,projected_to_2021_geometry,001008,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1948,1948,1948-04-18,001009,Andezeno,Torino,Piemonte,Dc,DC,cattolico-popolare,centro,334,52.931854199683045,1.0,harmonized,projected_to_2021_geometry,001009,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1948,1948,1948-04-18,001009,Andezeno,Torino,Piemonte,Fr.Democr.Popolare,Fr.Democr.Popolare,sinistra storica,sinistra,176,27.892234548335974,2.0,harmonized,projected_to_2021_geometry,001009,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1948,1948,1948-04-18,001009,Andezeno,Torino,Piemonte,P.Contadini d'Italia,P.Contadini d'Italia,agrario,centro,74,11.727416798732172,3.0,harmonized,projected_to_2021_geometry,001009,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed|party_taxonomy_exact
camera_1948,1948,1948-04-18,001009,Andezeno,Torino,Piemonte,Unita' Socialista,PSI,sinistra socialista,centro-sinistra,23,3.6450079239302693,4.0,harmonized,projected_to_2021_geometry,001009,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1948,1948,1948-04-18,001009,Andezeno,Torino,Piemonte,Blocco Nazionale,Blocco Nazionale,liberale-conservatore,centro-destra,10,1.5847860538827259,5.0,harmonized,projected_to_2021_geometry,001009,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1948,1948,1948-04-18,001009,Andezeno,Torino,Piemonte,P.Naz.Mon.All.D.Lav.,P.Naz.Mon.All.D.Lav.,monarchico,destra,4,0.6339144215530903,6.0,harmonized,projected_to_2021_geometry,001009,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1948,1948,1948-04-18,001009,Andezeno,Torino,Piemonte,Partito Cristiano Sociale,Partito Cristiano Sociale,cattolico-popolare,centro-sinistra,4,0.6339144215530903,6.0,harmonized,projected_to_2021_geometry,001009,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1948,1948,1948-04-18,001009,Andezeno,Torino,Piemonte,P.Demolaburista It.,P.Demolaburista It.,altro,altro,3,0.4754358161648178,7.0,harmonized,projected_to_2021_geometry,001009,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
